Date,Symbol,Open,High,Low,Close,Adj Close,Volume,VWAP
19-04-2006,Wipro,132.525009,134.775009,124.987503,126.045006,105.654297,18070581,128.602506
20-04-2006,Wipro,127.125008,127.125008,123.828758,124.672508,104.50386,8787892,125.208758
21-04-2006,Wipro,125.29126,126.371254,120.397507,123.502502,103.523102,5129506,123.4237543
24-04-2006,Wipro,124.638756,124.638756,118.372505,119.790009,100.411186,6194848,120.9337567
25-04-2006,Wipro,119.250008,121.005005,117.607506,118.563751,99.383324,3971457,119.058754
26-04-2006,Wipro,118.575005,124.076256,117.573753,123.502502,103.523102,6384768,121.7175037
27-04-2006,Wipro,124.076256,126.663757,120.375008,123.131256,103.211914,7565537,123.390007
28-04-2006,Wipro,121.500008,122.422508,103.725006,120.858757,101.307068,3052839,115.668757
02-05-2006,Wipro,120.690002,123.705009,120.622505,121.342506,101.712563,2020022,121.8900067
03-05-2006,Wipro,122.625008,122.625008,120.375008,121.320007,101.693695,2018559,121.4400077
04-05-2006,Wipro,122.625008,123.502502,120.375008,121.691254,102.00486,2599542,121.8562547
05-05-2006,Wipro,123.750008,124.908752,121.050003,121.376259,101.740837,2920373,122.4450047
08-05-2006,Wipro,122.681259,122.850006,120.071259,121.162506,101.561676,3130182,121.361257
09-05-2006,Wipro,121.500008,121.500008,118.125008,121.207504,101.599365,2242813,120.2775067
10-05-2006,Wipro,121.050003,123.187508,121.050003,122.085007,102.334938,3426835,122.107506
11-05-2006,Wipro,122.625008,123.727509,121.387505,122.591255,102.759293,4116684,122.5687563
12-05-2006,Wipro,121.387505,123.525009,120.082504,122.523758,102.702698,4941924,122.043757
15-05-2006,Wipro,122.625008,122.625008,118.147507,120.285004,100.826118,8195221,120.3525063
16-05-2006,Wipro,121.500008,121.927505,116.808754,120.183754,100.741257,6912306,119.6400043
17-05-2006,Wipro,120.375008,122.625008,120.375008,122.388756,102.589539,2044426,121.7962573
18-05-2006,Wipro,121.050003,121.252502,111.150002,114.198753,95.724457,3712746,115.5337523
19-05-2006,Wipro,117.000008,118.755005,106.031258,109.732506,91.980713,7378750,111.5062563
22-05-2006,Wipro,110.475006,112.500008,96.300003,99.405006,83.323936,7521301,102.7350057
23-05-2006,Wipro,90.000008,109.057503,90.000008,106.683754,89.425186,7458759,101.913755
24-05-2006,Wipro,110.250008,110.250008,101.250008,102.240005,85.70031,5880639,104.580007
25-05-2006,Wipro,101.250008,111.307503,97.875008,109.406258,91.707275,13067457,106.1962563
26-05-2006,Wipro,107.775002,111.600006,103.500008,106.875008,89.58548,7025626,107.3250073
29-05-2006,Wipro,109.080002,109.800003,105.300003,105.896255,88.765083,3452622,106.9987537
30-05-2006,Wipro,106.200005,108.900002,104.636253,105.997505,88.84996,4755577,106.5112533
31-05-2006,Wipro,104.850006,104.850006,98.100006,101.182503,84.813896,5443026,101.377505
01-06-2006,Wipro,101.700005,105.075005,97.447502,100.057503,83.870888,8017866,100.8600033
02-06-2006,Wipro,100.586258,106.650002,98.955002,105.727509,88.623634,5196857,103.7775043
05-06-2006,Wipro,106.290009,107.977509,101.700005,102.937508,86.284973,4474035,104.2050073
06-06-2006,Wipro,102.375008,105.648758,98.145004,100.170006,83.965187,8462110,101.321256
07-06-2006,Wipro,99.540001,102.105003,97.650002,100.203758,83.993484,4917110,99.98625433
08-06-2006,Wipro,99.225006,99.450005,92.925003,94.39875,79.127556,4874737,95.59125267
09-06-2006,Wipro,94.500008,99.135002,92.261253,97.852501,82.022575,4270848,96.416252
12-06-2006,Wipro,97.222504,98.325005,94.297501,95.017502,79.646202,4390026,95.88000267
13-06-2006,Wipro,94.500008,94.500008,87.975006,88.942505,74.553993,4381973,90.47250633
14-06-2006,Wipro,87.975006,94.725006,85.781258,87.637505,73.460121,9926772,89.38125633
15-06-2006,Wipro,91.575005,95.490005,90.000008,94.500008,79.212456,3993862,93.330007
16-06-2006,Wipro,95.625008,102.915009,95.625008,99.112503,83.078758,6384830,99.21750667
19-06-2006,Wipro,97.908752,101.250008,94.646255,98.066254,82.201759,5640444,97.98750567
20-06-2006,Wipro,97.200005,97.650002,94.083755,94.927505,79.570786,3906550,95.553754
21-06-2006,Wipro,95.827507,100.102509,95.625008,98.752502,82.777008,5941688,98.16000633
22-06-2006,Wipro,100.125008,103.500008,100.125008,101.351257,84.95536,3624879,101.6587577
23-06-2006,Wipro,101.047508,109.125008,96.828751,105.660004,88.567039,4246910,103.8712543
26-06-2006,Wipro,108.000008,108.225006,103.500008,104.377502,87.49202,3693146,105.3675053
27-06-2006,Wipro,104.625008,108.900002,102.150002,106.627502,89.378021,6735964,105.892502
28-06-2006,Wipro,105.300003,110.250008,102.892502,108.933754,91.31118,7192492,107.3587547
29-06-2006,Wipro,108.933754,112.500008,108.450005,111.757507,94.655685,11715492,110.9025067
30-06-2006,Wipro,112.522507,116.775002,112.522507,115.503754,97.828644,6041510,114.9337543
03-07-2006,Wipro,116.415009,116.415009,111.735008,113.062508,95.760986,5427021,113.7375083
04-07-2006,Wipro,113.850006,115.785004,112.275002,112.646255,95.408432,3239444,113.5687537
05-07-2006,Wipro,114.727509,114.727509,110.148758,111.791252,94.68425,12954723,112.2225063
06-07-2006,Wipro,111.150002,112.027504,109.248756,110.497505,93.588509,7606697,110.591255
07-07-2006,Wipro,111.037506,112.365005,104.658752,105.491257,89.348343,6304035,107.5050047
10-07-2006,Wipro,106.042503,112.140007,104.625008,111.116257,94.112587,5217897,109.2937573
11-07-2006,Wipro,113.613754,113.850006,108.247505,111.487503,94.427017,5739061,111.1950047
12-07-2006,Wipro,111.375008,116.505005,108.225006,116.190002,98.409889,10069848,113.6400043
13-07-2006,Wipro,116.325005,116.775002,112.500008,113.085007,95.780029,5455537,114.1200057
14-07-2006,Wipro,112.050003,112.500008,108.213753,110.047508,93.207367,6133390,110.2537563
17-07-2006,Wipro,109.788757,110.700005,106.875008,107.707504,91.225449,5582848,108.4275057
18-07-2006,Wipro,107.100006,109.800003,105.975006,109.181252,92.473694,4723697,108.3187537
19-07-2006,Wipro,110.508759,112.207504,101.700005,103.128754,87.347374,13506608,105.6787543
20-07-2006,Wipro,105.750008,107.640007,104.625008,105.738754,89.557953,10013612,106.0012563
21-07-2006,Wipro,104.625008,105.727509,99.922501,101.025002,85.565536,9042937,102.225004
24-07-2006,Wipro,100.800003,106.312508,99.517502,105.513756,89.367393,10116755,103.7812553
25-07-2006,Wipro,107.977509,110.227509,104.895004,105.705002,89.529373,5360550,106.942505
26-07-2006,Wipro,105.997505,107.550003,104.760002,107.178757,90.777611,10199523,106.496254
27-07-2006,Wipro,108.450005,112.252502,107.325005,111.093758,94.093498,11249843,110.223755
28-07-2006,Wipro,110.250008,111.150002,108.000008,108.697502,92.063934,3383613,109.282504
31-07-2006,Wipro,110.025002,112.500008,108.978752,110.430008,93.531311,5163808,110.636256
01-08-2006,Wipro,110.250008,112.005005,108.945007,111.408752,94.360298,3102124,110.7862547
02-08-2006,Wipro,111.375008,113.400002,109.856255,113.085007,95.780029,3696337,112.1137547
03-08-2006,Wipro,113.850006,115.312508,113.062508,114.367508,96.866295,8115844,114.247508
04-08-2006,Wipro,113.850006,115.830002,113.085007,114.266258,96.78054,5480093,114.3937557
07-08-2006,Wipro,112.500008,114.266258,110.700005,111.161255,94.150681,4054399,112.042506
08-08-2006,Wipro,113.490005,113.490005,111.397507,112.961258,95.675224,2019786,112.6162567
09-08-2006,Wipro,112.500008,115.200005,110.306252,113.872505,96.447052,4110924,113.126254
10-08-2006,Wipro,114.750008,116.640007,113.625008,115.953758,98.209824,4029506,115.4062577
11-08-2006,Wipro,116.100006,116.471252,112.533752,113.613754,96.227882,5147124,114.2062527
14-08-2006,Wipro,113.625008,115.177505,113.208755,114.783752,97.218842,2478355,114.390004
16-08-2006,Wipro,116.325005,118.080002,115.053757,115.807503,98.085922,5738337,116.313754
17-08-2006,Wipro,115.875008,116.932503,114.502502,115.031258,97.428474,3004453,115.4887543
18-08-2006,Wipro,115.875008,115.886253,114.423752,115.245003,97.609505,2389733,115.1850027
21-08-2006,Wipro,114.975006,115.605003,113.400002,114.918755,97.333168,4489804,114.6412533
22-08-2006,Wipro,113.962502,116.550003,113.962502,115.233757,97.599983,6092088,115.248754
23-08-2006,Wipro,115.830002,115.830002,114.075005,114.975006,97.380821,3718542,114.9600043
24-08-2006,Wipro,113.625008,117.000008,113.625008,115.965004,98.219345,6626870,115.5300067
25-08-2006,Wipro,116.100006,116.842506,114.525002,114.918755,97.333168,3453528,115.4287543
28-08-2006,Wipro,114.750008,116.325005,114.457504,115.481255,97.809608,2942213,115.4212547
29-08-2006,Wipro,116.325005,118.800003,115.875008,118.260002,100.163139,4115337,117.6450043
30-08-2006,Wipro,118.687508,120.071259,117.720001,118.428757,100.306061,6971084,118.7400057
31-08-2006,Wipro,118.462502,119.475006,115.875008,116.696259,98.838669,6499541,117.3487577
01-09-2006,Wipro,116.775002,117.180008,115.278755,116.617508,98.771973,3401102,116.358757
04-09-2006,Wipro,116.662506,118.125008,116.662506,117.618752,99.62001,2041679,117.4687553
05-09-2006,Wipro,117.607506,118.125008,115.796257,116.010002,98.257439,2823897,116.6437557
06-09-2006,Wipro,116.325005,118.125008,115.256256,117.585007,99.591431,2845199,116.988757
07-09-2006,Wipro,117.427505,117.427505,114.750008,115.222504,97.590462,2586244,115.8000057
08-09-2006,Wipro,115.425003,115.571259,113.647507,114.570007,97.037796,2711142,114.5962577
11-09-2006,Wipro,114.750008,115.200005,111.375008,112.421257,95.217857,4545066,112.9987567
12-09-2006,Wipro,112.612503,113.850006,110.025002,113.287506,95.951561,4992266,112.3875047
13-09-2006,Wipro,114.975006,116.100006,113.625008,115.526253,97.847717,2513044,115.0837557
14-09-2006,Wipro,115.897507,116.662506,114.536255,115.267502,97.628563,2664733,115.4887543
15-09-2006,Wipro,115.200005,115.605003,113.850006,114.502502,96.980621,3612057,114.6525037
18-09-2006,Wipro,114.547508,116.325005,114.547508,115.605003,97.914429,2902462,115.4925053
19-09-2006,Wipro,115.605003,117.000008,114.592506,115.368752,97.714325,3772933,115.6537553
20-09-2006,Wipro,114.862503,116.932503,113.737503,116.460007,98.638588,2166897,115.7100043
21-09-2006,Wipro,115.875008,118.125008,115.875008,117.810005,99.781982,5209541,117.270007
22-09-2006,Wipro,118.125008,118.125008,116.493752,116.831253,98.953026,3938382,117.1500043
25-09-2006,Wipro,116.775002,117.303757,113.703758,114.750008,97.190269,2918350,115.2525077
26-09-2006,Wipro,115.650002,118.665009,114.828758,118.428757,100.306061,6211373,117.307508
27-09-2006,Wipro,118.845001,119.148758,116.628754,117.135002,99.210289,3940217,117.6375047
28-09-2006,Wipro,117.652504,118.552505,117.000008,117.405006,99.438972,3303155,117.6525063
29-09-2006,Wipro,118.023758,119.227509,117.303757,118.102509,100.029755,3097706,118.2112583
03-10-2006,Wipro,118.102509,118.102509,116.032501,116.910004,99.019707,1628137,117.0150047
04-10-2006,Wipro,117.506256,117.506256,113.647507,114.041252,96.589966,4056959,115.065005
05-10-2006,Wipro,115.875008,117.675003,115.008759,117.191254,99.257942,3312644,116.6250053
06-10-2006,Wipro,117.450005,118.125008,115.200005,115.717506,98.009697,3088284,116.3475063
09-10-2006,Wipro,115.650002,116.505005,114.750008,116.021255,98.266975,2504879,115.758756
10-10-2006,Wipro,118.080002,118.080002,116.100006,116.955002,99.057838,2499457,117.0450033
11-10-2006,Wipro,118.125008,120.600006,118.125008,118.991257,100.782486,8101835,119.238757
12-10-2006,Wipro,119.475006,123.075005,118.125008,122.681259,103.907822,5004928,121.2937573
13-10-2006,Wipro,123.750008,125.977509,123.075005,125.448753,106.251808,6515684,124.8337557
16-10-2006,Wipro,126.000008,128.925003,126.000008,128.38501,108.73877,5865701,127.770007
17-10-2006,Wipro,133.80751,133.80751,127.878754,129.408752,109.605827,6254950,130.3650053
18-10-2006,Wipro,130.950012,132.389999,124.897507,125.448753,106.251808,12607217,127.578753
19-10-2006,Wipro,129.217499,129.217499,123.04126,123.88501,104.927368,14058772,125.3812563
20-10-2006,Wipro,124.200005,126.990005,123.975006,125.223755,106.061234,3530755,125.3962553
23-10-2006,Wipro,125.178757,125.550003,122.377502,123.142509,104.298477,3251466,123.6900047
26-10-2006,Wipro,123.300003,125.640007,123.300003,125.347504,106.166069,8553977,124.7625047
27-10-2006,Wipro,125.538757,127.125008,124.762505,126.720009,107.328537,3807230,126.2025073
30-10-2006,Wipro,126.225006,126.225006,123.783752,124.773758,105.680115,3976670,124.9275053
31-10-2006,Wipro,125.100006,125.550003,120.622505,121.117508,102.583374,5474159,122.4300053
01-11-2006,Wipro,121.725006,122.400009,119.925003,120.937508,102.430916,4131230,121.0875067
02-11-2006,Wipro,120.600006,122.175003,119.531258,119.958755,101.601921,5492746,120.5550053
03-11-2006,Wipro,121.027504,121.027504,117.810005,119.092506,100.86824,5890599,119.310005
06-11-2006,Wipro,121.275009,121.275009,119.272507,119.700005,101.382774,2556666,120.082507
07-11-2006,Wipro,120.600006,121.252502,119.025002,119.463753,101.182686,2831004,119.9137523
08-11-2006,Wipro,119.475006,120.825005,111.262505,120.442505,102.011658,2575270,117.510005
09-11-2006,Wipro,120.937508,121.387505,119.025002,120.127502,101.74485,3089426,120.180003
10-11-2006,Wipro,120.712509,121.050003,118.800003,120.746254,102.268906,2453555,120.1987533
13-11-2006,Wipro,121.050003,122.332504,120.150009,121.961258,103.298019,2164017,121.481257
14-11-2006,Wipro,122.850006,123.840004,121.961258,122.715004,103.936386,2946777,122.8387553
15-11-2006,Wipro,101.137505,127.125008,101.137505,123.311256,104.441414,3301959,117.1912563
16-11-2006,Wipro,123.311256,124.875008,122.906258,124.571259,105.508606,5848213,124.1175083
17-11-2006,Wipro,124.852509,124.875008,122.861259,123.806259,104.860695,2667608,123.8475087
20-11-2006,Wipro,123.750008,125.550003,121.770004,124.762505,105.670586,2827755,124.027504
21-11-2006,Wipro,127.800003,128.46376,124.897507,128.092499,108.491005,4456066,127.1512553
22-11-2006,Wipro,127.125008,133.200012,127.125008,131.647507,111.501984,7524515,130.657509
23-11-2006,Wipro,132.75,133.852509,129.420013,131.118759,111.054176,4706937,131.4637603
24-11-2006,Wipro,131.625,133.402512,126.303757,132.783752,112.464401,3547750,130.830007
27-11-2006,Wipro,132.738754,136.080002,130.736252,135.292511,114.589218,4653279,134.036255
28-11-2006,Wipro,134.111252,134.111252,130.837509,131.703751,111.549644,4779466,132.217504
29-11-2006,Wipro,132.75,133.188751,130.78125,131.141251,111.073196,2313022,131.7037507
30-11-2006,Wipro,135,150.75,131.208755,134.977509,114.322433,7463484,138.9787547
01-12-2006,Wipro,136.113754,137.227509,134.786255,135.236252,114.541565,4154364,135.7500053
04-12-2006,Wipro,135.236252,135.450012,132.300003,132.918762,112.578712,2517995,133.556259
05-12-2006,Wipro,135,135.225006,133.087509,133.492508,113.064651,2040022,133.9350077
06-12-2006,Wipro,133.650009,135.225006,132.131256,132.738754,112.426262,2318030,133.3650053
07-12-2006,Wipro,132.525009,132.975006,130.556259,131.456253,111.339989,3891759,131.662506
08-12-2006,Wipro,131.456253,131.456253,128.992508,129.813751,109.948868,3789613,130.087504
11-12-2006,Wipro,131.456253,131.456253,125.561256,127.620003,108.09082,3283644,128.212504
12-12-2006,Wipro,128.227509,129.30751,124.200005,125.662506,106.432869,3988399,126.390007
13-12-2006,Wipro,125.662506,127.530006,121.725006,124.976257,105.851631,4625488,124.7437563
14-12-2006,Wipro,126.225006,129.352509,122.411255,128.148758,108.538658,3166235,126.6375073
15-12-2006,Wipro,128.700012,130.725006,126.900009,127.496254,107.986015,5463413,128.3737563
18-12-2006,Wipro,117.371254,131.850006,117.371254,131.175003,111.101807,3349795,126.7987543
19-12-2006,Wipro,131.400009,131.625,124.998756,127.518753,108.005051,4692039,128.047503
20-12-2006,Wipro,128.362503,130.241257,122.917503,124.931259,105.813515,6020026,126.0300063
21-12-2006,Wipro,125.325005,127.125008,122.647507,125.606255,106.385216,3839199,125.1262567
22-12-2006,Wipro,125.988754,130.5,124.695007,129.262512,109.481972,4632204,128.1525063
26-12-2006,Wipro,129.375,134.93251,128.475006,134.4375,113.865051,3788386,132.6150053
27-12-2006,Wipro,134.887512,137.205002,133.087509,136.597504,115.694496,4865928,135.630005
28-12-2006,Wipro,137.025009,137.880005,135.225006,136.90126,115.951805,5035213,136.668757
29-12-2006,Wipro,137.475006,138.127502,135.225006,136.327499,115.465843,2112328,136.5600023
02-01-2007,Wipro,135.675003,138.330002,135.517502,137.598755,116.542542,2135195,137.148753
03-01-2007,Wipro,137.700012,139.91626,136.597504,139.545013,118.190964,4827355,138.686259
04-01-2007,Wipro,139.950012,139.950012,136.125,136.462509,115.580162,3837519,137.512507
05-01-2007,Wipro,137.025009,137.25,133.875,134.561249,113.969879,2771786,135.2287497
08-01-2007,Wipro,134.100006,134.662506,129.600006,130.162506,110.24424,3708888,131.475006
09-01-2007,Wipro,131.400009,131.962509,128.25,130.477509,110.51104,2980915,130.230006
10-01-2007,Wipro,131.625,134.100006,126.303757,132.761261,112.44532,6108573,131.055008
11-01-2007,Wipro,132.75,139.950012,130.5,139.398758,118.067093,7645937,136.6162567
12-01-2007,Wipro,139.5,141.637512,139.5,140.951263,119.382019,3879297,140.6962583
15-01-2007,Wipro,142.065002,142.537506,139.950012,141.063751,119.47731,2515173,141.1837563
16-01-2007,Wipro,141.75,143.71875,140.670013,143.302505,121.373459,3787195,142.563756
17-01-2007,Wipro,146.722504,146.722504,142.087509,142.627502,120.801743,7928781,143.812505
18-01-2007,Wipro,143.325012,145.800003,142.875,144.360001,122.269135,4187453,144.3450013
19-01-2007,Wipro,143.325012,144.675003,138.262512,139.646255,118.276718,3659724,140.8612567
22-01-2007,Wipro,137.700012,141.513763,137.700012,139.893753,118.486328,3071817,139.7025093
23-01-2007,Wipro,140.625,140.636261,138.51001,139.668762,118.295799,1876733,139.605011
24-01-2007,Wipro,139.050003,142.875,138.825012,142.402512,120.611191,1782631,141.367508
25-01-2007,Wipro,143.865005,151.875,141.997513,146.542511,124.117676,5877373,146.805008
29-01-2007,Wipro,146.542511,146.891251,140.186264,141.817505,120.115738,2886773,142.9650067
31-01-2007,Wipro,141.975006,143.707504,137.25,137.981262,116.866524,3100862,139.6462553
01-02-2007,Wipro,140.580002,141.1875,139.083755,140.017502,118.591179,3472826,140.0962523
02-02-2007,Wipro,141.75,146.25,140.850006,144.69751,122.555016,6671532,143.9325053
05-02-2007,Wipro,145.125,145.552505,141.975006,142.616257,120.792229,1944373,143.381256
06-02-2007,Wipro,142.650009,144.033752,140.90625,142.830002,120.973282,1776475,142.5900013
07-02-2007,Wipro,143.100006,145.350006,142.008759,144.630005,122.497841,2581866,143.9962567
08-02-2007,Wipro,144.630005,145.102509,142.481262,142.976257,121.097145,1380408,143.5200093
09-02-2007,Wipro,143.775009,145.766251,142.875,144.69751,122.555016,2285333,144.4462537
12-02-2007,Wipro,142.560013,145.800003,140.850006,141.840012,120.134773,2304635,142.830007
13-02-2007,Wipro,141.525009,146.025009,140.400009,143.505005,121.544998,3085577,143.3100077
14-02-2007,Wipro,143.505005,147.150009,140.703751,146.295013,123.908035,3112097,144.7162577
15-02-2007,Wipro,146.25,153.731262,146.25,152.325012,129.015305,4987586,150.768758
19-02-2007,Wipro,153.225006,155.475006,152.246262,153.28125,129.825211,3328422,153.667506
20-02-2007,Wipro,150.75,153.731262,148.758759,149.456253,126.585548,1751431,150.648758
21-02-2007,Wipro,148.91626,152.4375,147.622513,150.389999,127.376396,4053928,150.150004
22-02-2007,Wipro,150.389999,153.438751,144.28125,146.216263,123.841362,6444413,147.9787547
23-02-2007,Wipro,150.075012,150.075012,139.5,140.242508,118.781746,4237564,143.2725067
26-02-2007,Wipro,140.625,141.277512,133.537506,138.060013,116.933235,5787546,137.6250103
27-02-2007,Wipro,138.375,139.455002,127.698753,136.023758,115.208565,4637453,134.3925043
28-02-2007,Wipro,132.075012,134.077499,123.693756,126.540009,107.176094,10167146,128.1037547
01-03-2007,Wipro,129.982513,134.775009,121.500008,133.087509,112.721649,10039808,129.7875087
02-03-2007,Wipro,131.625,133.323761,127.575005,129.195007,109.42482,4958999,130.0312577
05-03-2007,Wipro,128.25,128.25,118.608757,120.813759,102.326088,6364044,122.5575053
06-03-2007,Wipro,121.500008,131.051254,121.500008,130.117508,110.206139,6737426,127.5562567
07-03-2007,Wipro,132.300003,133.132507,122.253754,124.616257,105.546715,10077701,126.667506
08-03-2007,Wipro,124.875008,130.725006,124.875008,128.8125,109.100838,6470759,128.1375047
09-03-2007,Wipro,130.050003,131.602509,126.371254,127.271255,107.795425,3582582,128.415006
12-03-2007,Wipro,128.25,132.75,127.878754,128.654999,108.967415,5149444,129.761251
13-03-2007,Wipro,129.825012,131.83876,128.553757,131.377502,111.273323,2517862,130.5900063
14-03-2007,Wipro,129.375,129.375,123.750008,124.931259,105.813515,6594626,126.0187557
15-03-2007,Wipro,128.700012,134.482513,125.640007,126.517509,107.157021,3683382,128.8800097
16-03-2007,Wipro,127.125008,134.482513,125.111259,127.181259,107.719193,2872422,128.9250103
19-03-2007,Wipro,128.25,130.725006,127.125008,130.106262,110.196602,2078297,129.3187587
20-03-2007,Wipro,130.387512,132.075012,128.38501,129.014999,109.272362,2890964,129.825007
21-03-2007,Wipro,123.806259,132.75,123.806259,130.893753,110.863586,2039964,129.150004
22-03-2007,Wipro,132.300003,134.955002,132.300003,133.80751,113.331482,2495613,133.687505
23-03-2007,Wipro,133.886261,137.137512,133.020004,134.392502,113.826942,4158817,134.850006
26-03-2007,Wipro,134.955002,136.05751,121.522507,130.882507,111.789848,3155333,129.487508
28-03-2007,Wipro,131.332504,131.332504,124.875008,125.797508,107.44664,6315386,127.3350067
29-03-2007,Wipro,128.25,130.826263,124.875008,127.327507,108.753448,10116630,127.6762593
30-03-2007,Wipro,128.25,130.43251,125.212509,125.865005,107.504288,3179488,127.170008
02-04-2007,Wipro,125.910004,126.900009,115.875008,116.718758,99.692261,6225088,119.8312583
03-04-2007,Wipro,116.775002,120.982506,116.718758,120.206253,102.671013,4945408,119.3025057
04-04-2007,Wipro,121.050003,124.290009,120.656258,123.60376,105.572906,7065972,122.850009
05-04-2007,Wipro,124.222504,125.212509,121.533752,124.335007,106.197479,3919648,123.693756
09-04-2007,Wipro,123.750008,127.575005,119.700005,126.180008,107.773323,2547102,124.485006
10-04-2007,Wipro,127.125008,127.125008,122.850006,123.232506,105.255806,2992204,124.4025067
11-04-2007,Wipro,127.125008,127.125008,121.972504,123.131256,105.169319,4060782,124.076256
12-04-2007,Wipro,122.625008,122.625008,120.667503,121.601257,103.862526,3261479,121.631256
13-04-2007,Wipro,122.850006,128.362503,120.825005,127.721252,109.089737,9589332,125.6362533
16-04-2007,Wipro,128.25,132.525009,128.25,131.782501,112.558571,4938510,130.8525033
17-04-2007,Wipro,133.875,133.875,128.25,129.138763,110.300507,4418782,130.4212543
18-04-2007,Wipro,128.475006,132.412506,128.475006,131.816254,112.587395,3430955,130.9012553
19-04-2007,Wipro,129.600006,131.512512,128.700012,129.566254,110.665634,4399817,129.9262593
20-04-2007,Wipro,131.625,136.080002,126.258759,128.53125,109.781609,14643879,130.2900037
23-04-2007,Wipro,132.75,132.75,127.395004,127.665009,109.041733,4824533,129.2700043
24-04-2007,Wipro,127.113754,128.475006,124.087509,124.785004,106.581825,8109937,125.7825063
25-04-2007,Wipro,122.647507,125.696259,122.625008,125.055008,106.812462,5654106,124.4587583
26-04-2007,Wipro,126.022507,128.025009,124.875008,126.821259,108.321037,9804399,126.5737587
27-04-2007,Wipro,128.025009,128.261261,125.178757,127.293755,108.724617,4136626,126.9112577
30-04-2007,Wipro,127.125008,129.30751,126.225006,128.610001,109.848862,2654462,128.0475057
03-05-2007,Wipro,129.825012,131.613754,127.462509,128.452499,109.714325,5526470,129.176254
04-05-2007,Wipro,142.875,142.875,126.225006,127.642509,109.022507,3890715,132.247505
07-05-2007,Wipro,128.700012,128.700012,124.031258,124.335007,106.197479,2729968,125.688759
08-05-2007,Wipro,123.750008,125.561256,122.737503,123.153755,105.188553,4939257,123.8175047
09-05-2007,Wipro,122.625008,124.335007,121.747505,123.851257,105.784286,4591350,123.3112563
10-05-2007,Wipro,124.807503,127.248756,121.781258,124.368759,106.226311,8617332,124.4662577
11-05-2007,Wipro,127.080009,127.080009,120.768753,122.805008,104.890678,6345795,123.5512567
14-05-2007,Wipro,124.031258,125.730003,122.051254,122.411255,104.554352,3596568,123.397504
15-05-2007,Wipro,122.400009,123.615005,119.497505,120.386253,102.824738,6923057,121.1662543
16-05-2007,Wipro,120.600006,122.332504,119.250008,121.623756,103.881744,5719101,121.068756
17-05-2007,Wipro,123.300003,123.435005,121.612503,123.04126,105.092445,2854133,122.696256
18-05-2007,Wipro,122.625008,124.121254,121.950005,122.242508,104.410225,3606475,122.7712557
21-05-2007,Wipro,122.400009,123.300003,119.812508,120.172508,102.642197,6247706,121.0950063
22-05-2007,Wipro,120.375008,121.950005,119.025002,119.745003,102.277023,4609990,120.2400033
23-05-2007,Wipro,119.745003,120.982506,119.385002,120.363754,102.805542,2515030,120.243754
24-05-2007,Wipro,119.497505,121.477509,118.822502,119.790009,102.315475,2811702,120.0300067
25-05-2007,Wipro,119.250008,122.602509,117.922508,122.265007,104.429443,4877715,120.930008
28-05-2007,Wipro,124.875008,126.832504,120.600006,121.432503,103.718384,4532915,122.9550043
29-05-2007,Wipro,121.950005,122.107506,120.442505,121.63501,103.891357,4554244,121.395007
30-05-2007,Wipro,121.455009,121.455009,119.812508,120.723755,103.113045,4039879,120.6637573
31-05-2007,Wipro,122.152504,123.300003,120.397507,122.332504,104.487099,8384848,122.0100047
01-06-2007,Wipro,123.390007,123.390007,121.781258,122.456253,104.592796,3745848,122.542506
04-06-2007,Wipro,123.727509,123.727509,119.700005,120.127502,102.603745,1934106,121.1850053
05-06-2007,Wipro,120.262505,121.837509,119.295006,120.431259,102.863205,3749190,120.521258
06-06-2007,Wipro,122.625008,122.625008,119.351257,119.756256,102.286674,5149168,120.577507
07-06-2007,Wipro,114.525002,123.570007,114.525002,122.715004,104.813782,6636395,120.2700043
08-06-2007,Wipro,121.500008,124.706253,120.498756,123.210007,105.236588,7920701,122.8050053
11-06-2007,Wipro,124.852509,125.347504,121.500008,122.130005,104.314148,2819395,122.9925057
12-06-2007,Wipro,122.19751,122.850006,120.003754,121.207504,103.526192,1437795,121.3537547
13-06-2007,Wipro,119.700005,121.252502,118.440002,119.351257,101.940758,5304453,119.6812537
14-06-2007,Wipro,121.725006,141.142502,119.587502,119.790009,102.315475,1697253,126.8400043
15-06-2007,Wipro,120.375008,121.365005,119.250008,119.362503,101.950348,2662266,119.9925053
18-06-2007,Wipro,123.727509,123.727509,117.348755,117.686256,100.518623,1886302,119.5875067
19-06-2007,Wipro,114.975006,118.293755,114.975006,117.348755,100.230354,2946022,116.8725053
20-06-2007,Wipro,117.675003,118.912506,117.000008,117.641258,100.480186,4106635,117.8512573
21-06-2007,Wipro,118.125008,119.250008,116.392502,118.080002,100.854942,1894546,117.907504
22-06-2007,Wipro,118.080002,118.800003,115.875008,116.392502,99.413605,3367502,117.0225043
25-06-2007,Wipro,116.392502,116.752502,114.750008,115.998756,99.077286,3428670,115.8337553
26-06-2007,Wipro,115.200005,116.775002,113.625008,114.468758,97.770493,2130902,114.956256
27-06-2007,Wipro,114.468758,115.650002,114.131256,114.727509,97.991493,3076733,114.8362557
28-06-2007,Wipro,115.650002,116.718758,114.075005,115.830002,99.127563,6041039,115.541255
29-06-2007,Wipro,116.325005,117.000008,115.458755,116.651253,99.830376,3735119,116.3700053
02-07-2007,Wipro,115.875008,117.450005,114.412506,115.357506,98.723183,2152666,115.7400057
